PT-AU;Nº ciclo;Part Number;Nº Serie;Geometría;Material;Nº capas;Sección;Punto;Zona;FV;Espesor nominal;Espesor curado;OF
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;16,0;;P24;Alma;SI;2,367;2,43;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;16,0;;P25;Alma;SI;2,367;2,67;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;16,0;;P26;Alma;SI;2,367;2,61;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;16,0;;P27;Alma;SI;2,367;2,56;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;16,0;;P28;Alma;SI;2,367;2,47;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;16,0;;P29;Alma;SI;2,367;2,6;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;16,0;;P30;Alma;SI;2,367;2,6;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;16,0;;P31;Alma;SI;2,367;2,53;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;16,0;;P32;Alma;SI;2,367;2,45;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P1;Alma;NO;3,456;3,58;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P2;Alma;NO;3,456;3,61;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P3;Alma;NO;3,456;3,74;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P4;Alma;NO;3,456;3,76;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P5;Alma;NO;3,456;3,59;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P6;Alma;NO;3,456;3,67;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P7;Alma;NO;3,456;3,86;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P8;Alma;NO;3,456;3,88;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P9;Alma;NO;3,456;3,56;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P10;Alma;NO;3,456;3,74;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P11;Alma;NO;3,456;3,82;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P12;Alma;NO;3,456;3,84;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P13;Alma;NO;3,456;3,51;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P14;Alma;NO;3,456;3,64;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P15;Alma;NO;3,456;3,73;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P16;Alma;NO;3,456;3,79;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P17;Alma;SI;3,519;3,7;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P18;Alma;SI;3,519;3,76;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P19;Alma;SI;3,519;3,7;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P20;Alma;SI;3,519;3,59;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P21;Alma;SI;3,519;3,79;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P22;Alma;SI;3,519;3,8;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P23;Alma;SI;3,519;3,78;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P24;Alma;SI;3,519;3,68;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P25;Alma;SI;3,519;3,82;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P26;Alma;SI;3,519;3,76;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P27;Alma;SI;3,519;3,73;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P28;Alma;SI;3,519;3,66;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P29;Alma;SI;3,519;3,8;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P30;Alma;SI;3,519;3,8;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P31;Alma;SI;3,519;3,76;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;24,0;;P32;Alma;SI;3,519;3,62;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P1;Alma;NO;7,488;7,51;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P2;Alma;NO;7,488;7,58;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P3;Alma;NO;7,488;7,67;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P4;Alma;NO;7,488;7,66;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P5;Alma;NO;7,488;7,61;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P6;Alma;NO;7,488;7,81;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P7;Alma;NO;7,488;7,84;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P8;Alma;NO;7,488;7,93;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P9;Alma;NO;7,488;7,65;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P10;Alma;NO;7,488;7,8;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P11;Alma;NO;7,488;7,91;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P12;Alma;NO;7,488;7,93;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P13;Alma;NO;7,488;7,58;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P14;Alma;NO;7,488;7,72;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P15;Alma;NO;7,488;7,88;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P16;Alma;NO;7,488;7,9;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P17;Alma;SI;7,551;7,77;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P18;Alma;SI;7,551;7,77;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P19;Alma;SI;7,551;7,68;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P20;Alma;SI;7,551;7,57;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P21;Alma;SI;7,551;7,96;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P22;Alma;SI;7,551;7,9;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P23;Alma;SI;7,551;7,9;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P24;Alma;SI;7,551;7,77;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P25;Alma;SI;7,551;8,02;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P26;Alma;SI;7,551;7,96;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P27;Alma;SI;7,551;7,96;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P28;Alma;SI;7,551;7,77;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P29;Alma;SI;7,551;8,12;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P30;Alma;SI;7,551;7,95;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P31;Alma;SI;7,551;7,82;
PT-AU15;AU1-11190;ACTR-01900-001;3;Plana;UD Tape;52,0;;P32;Alma;SI;7,551;7,68;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P1;Alma;NO;1,152;1,25;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P2;Alma;NO;1,152;1,29;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P3;Alma;NO;1,152;1,28;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P4;Alma;NO;1,152;1,35;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P5;Alma;NO;1,152;1,26;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P6;Alma;NO;1,152;1,31;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P7;Alma;NO;1,152;1,24;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P8;Alma;NO;1,152;1,31;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P9;Alma;NO;1,152;1,19;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P10;Alma;NO;1,152;1,3;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P11;Alma;NO;1,152;1,3;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P12;Alma;NO;1,152;1,35;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P13;Alma;NO;1,152;1,28;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P14;Alma;NO;1,152;1,37;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P15;Alma;NO;1,152;1,22;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P16;Alma;NO;1,152;1,37;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P17;Alma;SI;1,215;1,34;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P18;Alma;SI;1,215;1,37;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P19;Alma;SI;1,215;1,3;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P20;Alma;SI;1,215;1,29;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P21;Alma;SI;1,215;1,36;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P22;Alma;SI;1,215;1,42;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P23;Alma;SI;1,215;1,31;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P24;Alma;SI;1,215;1,34;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P25;Alma;SI;1,215;1,3;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P26;Alma;SI;1,215;1,41;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P27;Alma;SI;1,215;1,32;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P28;Alma;SI;1,215;1,36;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P29;Alma;SI;1,215;1,35;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P30;Alma;SI;1,215;1,39;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P31;Alma;SI;1,215;1,35;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;8,0;;P32;Alma;SI;1,215;1,32;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P1;Alma;NO;2,304;2,42;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P2;Alma;NO;2,304;2,51;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P3;Alma;NO;2,304;2,52;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P4;Alma;NO;2,304;2,52;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P5;Alma;NO;2,304;2,43;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P6;Alma;NO;2,304;2,52;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P7;Alma;NO;2,304;2,53;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P8;Alma;NO;2,304;2,5;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P9;Alma;NO;2,304;2,38;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P10;Alma;NO;2,304;2,45;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P11;Alma;NO;2,304;2,48;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P12;Alma;NO;2,304;2,51;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P13;Alma;NO;2,304;2,4;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P14;Alma;NO;2,304;2,47;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P15;Alma;NO;2,304;2,55;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P16;Alma;NO;2,304;2,49;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P17;Alma;SI;2,367;2,61;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P18;Alma;SI;2,367;2,66;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P19;Alma;SI;2,367;2,69;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P20;Alma;SI;2,367;2,65;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P21;Alma;SI;2,367;2,64;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P22;Alma;SI;2,367;2,66;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P23;Alma;SI;2,367;2,68;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P24;Alma;SI;2,367;2,63;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P25;Alma;SI;2,367;2,6;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P26;Alma;SI;2,367;2,62;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P27;Alma;SI;2,367;2,63;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P28;Alma;SI;2,367;2,56;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P29;Alma;SI;2,367;2,54;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P30;Alma;SI;2,367;2,57;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P31;Alma;SI;2,367;2,59;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;16,0;;P32;Alma;SI;2,367;2,54;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P1;Alma;NO;3,456;3,75;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P2;Alma;NO;3,456;3,71;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P3;Alma;NO;3,456;3,73;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P4;Alma;NO;3,456;3,7;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P5;Alma;NO;3,456;3,68;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P6;Alma;NO;3,456;3,72;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P7;Alma;NO;3,456;3,77;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P8;Alma;NO;3,456;3,78;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P9;Alma;NO;3,456;3,72;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P10;Alma;NO;3,456;3,8;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P11;Alma;NO;3,456;3,8;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P12;Alma;NO;3,456;3,8;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P13;Alma;NO;3,456;3,68;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P14;Alma;NO;3,456;3,72;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P15;Alma;NO;3,456;3,72;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P16;Alma;NO;3,456;3,78;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P17;Alma;SI;3,519;3,75;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P18;Alma;SI;3,519;3,67;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P19;Alma;SI;3,519;3,67;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P20;Alma;SI;3,519;3,75;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P21;Alma;SI;3,519;3,72;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P22;Alma;SI;3,519;3,84;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P23;Alma;SI;3,519;3,7;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P24;Alma;SI;3,519;3,63;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P25;Alma;SI;3,519;3,8;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P26;Alma;SI;3,519;3,78;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P27;Alma;SI;3,519;3,7;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P28;Alma;SI;3,519;3,61;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P29;Alma;SI;3,519;3,86;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P30;Alma;SI;3,519;3,85;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P31;Alma;SI;3,519;3,8;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;24,0;;P32;Alma;SI;3,519;3,71;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P1;Alma;NO;7,488;7,63;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P2;Alma;NO;7,488;7,7;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P3;Alma;NO;7,488;7,63;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P4;Alma;NO;7,488;7,74;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P5;Alma;NO;7,488;7,79;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P6;Alma;NO;7,488;7,96;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P7;Alma;NO;7,488;8,0;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P8;Alma;NO;7,488;7,95;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P9;Alma;NO;7,488;7,97;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P10;Alma;NO;7,488;8,11;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P11;Alma;NO;7,488;8,12;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P12;Alma;NO;7,488;8,1;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P13;Alma;NO;7,488;8,09;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P14;Alma;NO;7,488;8,17;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P15;Alma;NO;7,488;8,17;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P16;Alma;NO;7,488;8,15;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P17;Alma;SI;7,551;7,81;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P18;Alma;SI;7,551;7,75;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P19;Alma;SI;7,551;7,85;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P20;Alma;SI;7,551;7,83;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P21;Alma;SI;7,551;8,01;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P22;Alma;SI;7,551;8,09;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P23;Alma;SI;7,551;8,24;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P24;Alma;SI;7,551;8,12;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P25;Alma;SI;7,551;8,24;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P26;Alma;SI;7,551;8,24;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P27;Alma;SI;7,551;8,37;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P28;Alma;SI;7,551;8,28;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P29;Alma;SI;7,551;8,32;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P30;Alma;SI;7,551;8,34;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P31;Alma;SI;7,551;8,42;
PT-AU15;AU1-11236;ACTR-01900-001;4;Plana;UD Tape;52,0;;P32;Alma;SI;7,551;8,34;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P1;Alma;NO;1,152;1,16;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P2;Alma;NO;1,152;1,25;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P3;Alma;NO;1,152;1,26;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P4;Alma;NO;1,152;1,28;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P5;Alma;NO;1,152;1,16;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P6;Alma;NO;1,152;1,19;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P7;Alma;NO;1,152;1,25;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P8;Alma;NO;1,152;1,24;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P9;Alma;NO;1,152;1,14;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P10;Alma;NO;1,152;1,21;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P11;Alma;NO;1,152;1,22;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P12;Alma;NO;1,152;1,33;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P13;Alma;NO;1,152;1,15;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P14;Alma;NO;1,152;1,26;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P15;Alma;NO;1,152;1,23;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P16;Alma;NO;1,152;1,24;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P17;Alma;SI;1,215;1,41;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P18;Alma;SI;1,215;1,44;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P19;Alma;SI;1,215;1,34;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P20;Alma;SI;1,215;1,33;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P21;Alma;SI;1,215;1,36;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P22;Alma;SI;1,215;1,42;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P23;Alma;SI;1,215;1,42;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P24;Alma;SI;1,215;1,36;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P25;Alma;SI;1,215;1,34;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P26;Alma;SI;1,215;1,45;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P27;Alma;SI;1,215;1,39;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P28;Alma;SI;1,215;1,34;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P29;Alma;SI;1,215;1,25;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P30;Alma;SI;1,215;1,37;
PT-AU15;AU1-11236;ACTR-01900-001;5;Plana;UD Tape;8,0;;P31;Alma;SI;1,215;1,38;
